27/08/2021,12:06:41,381,28.4,39.8,0.0,741.5
27/08/2021,12:06:42,382,28.4,39.8,0.0,741.6
27/08/2021,12:06:43,381,28.5,39.7,0.0,741.7
27/08/2021,12:06:44,382,28.6,39.7,0.0,741.7
27/08/2021,12:06:45,383,28.6,39.7,0.0,741.6
27/08/2021,12:06:46,384,28.6,39.7,0.0,741.7
27/08/2021,12:06:47,382,28.7,39.7,0.0,741.7
27/08/2021,12:06:48,384,28.7,39.6,0.0,741.7
27/08/2021,12:06:49,385,28.8,39.6,0.0,741.6
27/08/2021,12:06:50,383,28.8,39.6,0.0,741.7
27/08/2021,12:06:51,383,28.8,39.6,0.0,741.6
27/08/2021,12:06:52,384,28.9,39.7,0.0,741.7
27/08/2021,12:06:53,383,29.0,39.6,0.0,741.7
27/08/2021,12:06:54,381,29.0,39.7,0.0,741.6
27/08/2021,12:06:55,382,29.0,39.7,0.0,741.6
27/08/2021,12:06:56,381,29.0,39.7,0.0,741.7
27/08/2021,12:06:57,381,29.0,39.7,0.0,741.7
27/08/2021,12:06:58,382,29.1,39.6,0.0,741.6
27/08/2021,12:06:59,383,29.2,39.6,0.0,741.7
27/08/2021,12:07:00,383,29.2,39.6,0.0,741.7
27/08/2021,12:07:01,383,29.2,39.6,0.0,741.7
27/08/2021,12:07:02,384,29.2,39.6,0.0,741.7
27/08/2021,12:07:03,383,29.2,39.6,0.0,741.6
27/08/2021,12:07:04,383,29.3,39.6,0.0,741.7
27/08/2021,12:07:05,382,29.3,39.7,0.0,741.7
27/08/2021,12:07:06,382,29.3,39.7,0.0,741.6
27/08/2021,12:07:07,381,29.3,39.8,0.0,741.7
27/08/2021,12:07:08,381,29.4,39.8,0.0,741.6
27/08/2021,12:07:09,382,29.4,39.9,0.0,741.7
27/08/2021,12:07:10,382,29.4,39.9,0.0,741.6
27/08/2021,12:07:11,384,29.4,39.8,0.0,741.7
27/08/2021,12:07:12,385,29.5,39.8,0.0,741.8
27/08/2021,12:07:13,387,29.5,39.7,0.0,741.7
27/08/2021,12:07:14,386,29.5,39.6,0.0,741.7
27/08/2021,12:07:15,385,29.4,39.6,0.0,741.6
27/08/2021,12:07:16,384,29.3,39.6,0.0,741.6
27/08/2021,12:07:17,384,29.3,39.6,0.0,741.7
27/08/2021,12:07:18,383,29.3,39.6,0.0,741.6
27/08/2021,12:07:19,382,29.3,39.6,0.0,741.6
27/08/2021,12:07:20,382,29.2,39.6,0.0,741.6
27/08/2021,12:07:21,382,29.3,39.5,0.0,741.6
27/08/2021,12:07:22,382,29.1,39.4,0.0,741.7
27/08/2021,12:07:23,382,29.1,39.5,0.0,741.6
27/08/2021,12:07:24,384,29.2,39.4,0.0,741.7
27/08/2021,12:07:25,384,29.2,39.4,0.0,741.7
27/08/2021,12:07:26,383,29.4,39.4,0.0,741.7
27/08/2021,12:07:27,384,29.4,39.4,0.0,741.7
27/08/2021,12:07:28,383,29.4,39.4,0.0,741.7
27/08/2021,12:07:29,382,29.5,39.4,0.0,741.7
27/08/2021,12:07:30,382,29.5,39.4,0.0,741.7
27/08/2021,12:07:31,384,29.6,39.5,0.0,741.7
27/08/2021,12:07:32,386,29.6,39.6,0.0,741.7
27/08/2021,12:07:33,386,29.6,39.7,0.0,741.7
27/08/2021,12:07:34,388,29.6,39.8,0.0,741.7
27/08/2021,12:07:35,388,29.5,39.9,0.0,741.6
27/08/2021,12:07:36,387,29.5,40.0,0.0,741.7
27/08/2021,12:07:37,386,29.5,40.1,0.0,741.7
27/08/2021,12:07:38,387,29.5,40.1,0.0,741.7
27/08/2021,12:07:39,386,29.6,40.1,0.0,741.7
27/08/2021,12:07:40,387,29.6,40.0,0.0,741.7
27/08/2021,12:07:41,389,29.4,40.0,0.0,741.7
27/08/2021,12:07:42,388,29.4,40.1,0.0,741.7
27/08/2021,12:07:43,388,29.4,40.2,0.0,741.7
27/08/2021,12:07:44,388,29.4,40.2,0.0,741.7
27/08/2021,12:07:45,388,29.3,39.9,0.0,741.7
27/08/2021,12:07:46,387,29.2,39.6,0.0,741.7
27/08/2021,12:07:47,387,29.2,39.4,0.0,741.7
27/08/2021,12:07:48,386,29.2,39.3,0.0,741.7
27/08/2021,12:07:49,386,29.2,39.1,0.0,741.6
27/08/2021,12:07:50,386,29.0,39.0,0.0,741.7
27/08/2021,12:07:51,384,28.9,39.0,0.0,741.7
27/08/2021,12:07:52,384,28.7,39.1,0.0,741.6
27/08/2021,12:07:53,383,28.9,39.2,0.0,741.7
27/08/2021,12:07:54,381,28.8,39.3,0.0,741.7
27/08/2021,12:07:55,382,28.7,39.5,0.0,741.7
27/08/2021,12:07:56,382,28.6,39.6,0.0,741.7
27/08/2021,12:07:57,384,28.8,39.8,0.0,741.7
27/08/2021,12:07:58,384,28.8,39.8,0.0,741.7
27/08/2021,12:07:59,385,28.8,39.9,0.0,741.7
27/08/2021,12:08:00,384,29.0,39.9,0.0,741.7
27/08/2021,12:08:01,385,29.1,40.1,0.0,741.7
27/08/2021,12:08:02,382,29.1,40.4,0.0,741.7
27/08/2021,12:08:03,382,29.2,40.6,0.0,741.7
27/08/2021,12:08:04,381,29.2,40.8,0.0,741.7
27/08/2021,12:08:05,381,29.2,40.9,0.0,741.7
27/08/2021,12:08:06,381,29.3,40.9,0.0,741.7
27/08/2021,12:08:07,382,29.3,40.9,0.0,741.6
27/08/2021,12:08:08,381,29.3,40.9,0.0,741.7
27/08/2021,12:08:09,382,29.3,40.7,0.0,741.7
27/08/2021,12:08:10,382,29.2,40.4,0.0,741.7
27/08/2021,12:08:11,381,29.2,40.2,0.0,741.7
27/08/2021,12:08:12,383,29.2,40.1,0.0,741.7
27/08/2021,12:08:13,383,29.2,39.9,0.0,741.7
27/08/2021,12:08:14,384,29.0,39.7,0.0,741.7
27/08/2021,12:08:15,383,29.0,39.6,0.0,741.7
27/08/2021,12:08:16,384,29.1,39.6,0.0,741.7
27/08/2021,12:08:17,382,29.1,39.6,0.0,741.7
27/08/2021,12:08:18,382,29.2,39.6,0.0,741.7
27/08/2021,12:08:19,381,29.2,39.7,0.0,741.7
27/08/2021,12:08:20,382,29.2,39.7,0.0,741.7
27/08/2021,12:08:21,381,29.1,39.7,0.0,741.7
27/08/2021,12:08:22,382,29.1,39.6,0.0,741.7
27/08/2021,12:08:23,381,29.0,39.5,0.0,741.8
27/08/2021,12:08:24,382,28.9,39.5,0.0,741.7
27/08/2021,12:08:25,381,28.9,39.5,0.0,741.7
27/08/2021,12:08:26,381,28.9,39.5,0.0,741.7
27/08/2021,12:08:27,383,29.0,39.6,0.0,741.7
